,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
193011,     96.26,     49.20,    -99.99,      9.35,     85.68,      9.90,     45.50,     46.86,     46.22,     15.27,    -99.99,     31.84,     79.96,     95.71,     13.52,      5.39,     21.69,     37.09,     59.18,    -99.99,     32.86,    144.50,     44.55,     26.02,     32.68,    -99.99,    -99.99,     30.40,     19.19,     97.10,    270.63,    848.31,      1.12,     23.08,     61.20,    -99.99,      7.96,    386.61,      1.87,     37.41,     78.37,      5.93,     35.77,     12.40,     42.39,     38.81,     27.38,     28.89,      7.68
193012,     98.86,     49.51,    -99.99,      9.68,     84.33,      9.10,     42.60,     45.46,     45.32,     15.47,    -99.99,     30.18,     76.81,     95.33,     14.53,      5.16,     21.20,     34.55,     58.34,    -99.99,     32.39,    139.28,     46.45,     24.51,     35.00,    -99.99,    -99.99,     31.77,     17.34,     93.24,    245.85,    820.53,      1.21,     21.76,     58.44,    -99.99,      8.43,    375.92,      1.59,     37.52,     73.81,      6.09,     36.64,     12.05,     39.33,     38.13,     24.09,     25.77,      7.48
193101,     75.55,     47.46,    -99.99,      8.56,     81.14,      8.68,     35.15,     42.66,     42.52,     14.10,    -99.99,     28.73,     70.63,     90.46,     12.17,      4.81,     18.19,     29.67,     53.43,    -99.99,     30.05,    121.20,     45.61,     19.98,     29.92,    -99.99,    -99.99,     28.83,     15.76,     81.31,    236.07,    779.31,      1.05,     21.41,     58.34,    -99.99,      7.37,    330.90,      1.20,     35.30,     69.27,      5.81,     31.43,     10.94,     39.76,     33.29,     19.75,     21.81,      6.60
193102,     87.49,     49.58,    -99.99,      8.96,     86.25,      8.53,     41.15,     42.91,     45.83,     14.06,    -99.99,     31.58,     76.05,     89.66,     14.20,      5.40,     19.57,     28.78,     54.78,    -99.99,     31.70,    127.32,     49.67,     24.41,     34.59,    -99.99,    -99.99,     30.71,     17.78,     85.10,    248.65,    816.62,      1.52,     22.71,     61.75,    -99.99,      7.41,    349.47,      1.61,     36.20,     76.95,      6.08,     33.60,     11.68,     41.08,     38.00,     20.85,     27.46,      7.80
193103,     99.01,     53.77,    -99.99,     10.46,     91.21,      9.15,     44.82,     43.50,     48.65,     14.44,    -99.99,     32.14,     82.27,    101.36,     17.07,      6.24,     22.33,     32.98,     62.32,    -99.99,     35.23,    159.22,     57.55,     31.28,     36.50,    -99.99,    -99.99,     34.91,     17.66,     89.65,    285.51,    865.17,      2.00,     23.17,     70.58,    -99.99,      8.64,    398.43,      2.82,     40.53,     78.30,      5.95,     38.57,     12.93,     47.47,     40.46,     25.46,     33.10,      8.79
193104,     87.38,     52.36,    -99.99,      7.67,     90.84,      8.41,     41.32,     42.86,     46.74,     14.42,    -99.99,     31.40,     84.07,     93.65,     18.67,      6.02,     20.49,     32.57,     57.49,    -99.99,     32.16,    155.09,     55.06,     28.09,     33.63,    -99.99,    -99.99,     32.26,     15.33,     76.55,    276.53,    824.15,      3.45,     22.38,     64.78,    -99.99,      8.22,    366.35,      2.36,     40.33,     69.81,      5.73,     37.21,     12.09,     41.28,     38.44,     20.75,     30.37,     10.63
193105,     85.49,     47.54,    -99.99,      5.99,     93.21,      7.34,     29.75,     39.17,     44.43,     13.23,    -99.99,     29.38,     81.55,     81.47,     14.87,      5.26,     17.59,     28.23,     47.35,    -99.99,     27.06,    132.23,     51.74,     24.57,     27.17,    -99.99,    -99.99,     28.08,     13.67,     65.97,    250.98,    789.11,      2.85,     20.59,     58.24,    -99.99,      6.35,    350.03,      1.77,     36.83,     64.55,      5.46,     35.32,     10.53,     36.28,     35.05,     17.75,     24.92,      8.73
193106,     79.72,     41.35,    -99.99,      5.42,     82.28,      6.92,     22.38,     35.37,     39.53,     13.14,    -99.99,     23.88,     73.84,     71.22,     13.10,      4.86,     14.88,     23.06,     37.50,    -99.99,     21.73,    117.06,     42.78,     21.54,     22.15,    -99.99,    -99.99,     27.21,     11.12,     57.26,    221.94,    718.54,      2.40,     12.28,     47.62,    -99.99,      5.18,    292.07,      1.38,     31.19,     52.95,      4.63,     34.23,      9.82,     34.40,     29.45,     12.70,     19.65,      8.04
193107,     84.77,     44.95,    -99.99,      5.94,     91.69,      7.03,     29.55,     34.85,     48.29,     14.81,    -99.99,     27.79,     76.30,     77.29,     14.70,      5.21,     16.38,     21.23,     43.46,    -99.99,     22.93,    138.02,     48.36,     24.90,     26.89,    -99.99,    -99.99,     31.54,     12.71,     74.00,    252.15,    896.06,      4.21,     11.76,     57.96,    -99.99,      6.11,    333.15,      2.08,     31.63,     61.81,      4.71,     36.03,     11.02,     40.03,     34.16,     13.95,     42.95,      8.60
193108,     84.91,     42.82,    -99.99,      5.31,     88.41,      5.93,     27.06,     34.10,     47.08,     14.31,    -99.99,     26.01,     79.49,     72.26,     12.97,      4.87,     14.80,     18.27,     36.73,    -99.99,     20.11,    123.62,     47.10,     22.24,     24.38,    -99.99,    -99.99,     28.95,     10.52,     71.73,    238.05,    852.38,      3.94,     11.11,     50.22,    -99.99,      5.72,    304.73,      1.80,     27.35,     55.65,      4.31,     35.51,     10.10,     33.57,     31.43,     12.55,     39.30,      9.24
193109,     81.78,     43.49,    -99.99,      6.05,     84.78,      5.77,     29.10,     32.16,     46.56,     13.94,    -99.99,     27.45,     78.20,     72.83,     12.00,      4.89,     14.28,     18.17,     36.75,    -99.99,     19.63,    128.32,     45.15,     23.35,     22.59,    -99.99,    -99.99,     29.50,     10.22,     78.13,    221.53,    859.33,      3.97,     10.64,     51.10,    -99.99,      5.56,    319.64,      1.84,     27.60,     51.73,      4.37,     36.44,     10.21,     35.14,     31.22,     13.29,     39.24,      9.27
193110,     51.34,     31.62,    -99.99,      4.53,     65.80,      4.20,     16.41,     25.42,     30.28,     12.58,    -99.99,     19.54,     54.59,     51.74,      8.11,      3.81,      9.76,     11.68,     26.65,    -99.99,     12.94,     83.64,     29.33,     13.80,     16.66,    -99.99,    -99.99,     20.06,      7.14,     54.67,    147.67,    662.64,      2.90,      8.19,     32.97,    -99.99,      3.20,    223.97,      1.11,     21.03,     40.90,      3.19,     25.25,      7.30,     22.44,     16.87,      8.42,     23.39,      7.01
193111,     47.85,     35.17,    -99.99,      5.63,     69.73,      4.52,     19.63,     19.60,     34.73,     12.26,    -99.99,     22.83,     60.14,     54.13,      8.45,      3.88,     10.33,     11.92,     27.16,    -99.99,     14.09,     92.71,     32.86,     15.61,     18.65,    -99.99,    -99.99,     23.79,      7.20,     62.53,    162.68,    691.40,      3.06,      8.57,     36.43,    -99.99,      3.48,    245.36,      0.93,     23.41,     39.36,      3.41,     28.74,      8.10,     28.53,     21.75,      9.16,     25.20,      7.36
193112,     43.42,     34.11,    -99.99,      5.03,     64.94,      4.11,     13.45,     17.65,     32.05,     12.08,    -99.99,     20.77,     58.24,     50.93,      8.11,      3.49,      9.66,      9.91,     24.38,    -99.99,     13.36,     77.99,     31.58,     15.03,     15.39,    -99.99,    -99.99,     20.08,      5.93,     56.61,    153.99,    644.00,      2.73,      8.05,     34.27,    -99.99,      3.38,    216.10,      0.83,     20.77,     30.67,      2.81,     25.58,      6.92,     30.20,     19.44,      7.86,     21.92,      6.83
193201,     35.36,     30.33,    -99.99,      4.64,     60.23,      2.59,      9.14,     13.64,     29.10,     10.17,    -99.99,     19.18,     55.74,     47.39,      7.10,      3.24,      7.85,      8.12,     17.91,    -99.99,     10.89,     65.95,     28.92,     12.83,     12.37,    -99.99,    -99.99,     17.27,      4.55,     45.83,    132.96,    581.57,      2.55,      6.33,     30.53,    -99.99,      2.66,    185.14,      0.62,     18.19,     25.89,      2.18,     21.59,      5.86,     22.50,     16.01,      6.05,     16.72,      5.88
193202,     30.95,     29.86,    -99.99,      4.33,     65.12,      2.22,     10.87,     12.72,     29.03,     10.64,    -99.99,     19.36,     53.86,     44.47,      7.10,      3.25,      7.70,      8.33,     18.48,    -99.99,     11.03,     56.48,     26.59,     14.08,     13.87,    -99.99,    -99.99,     17.48,      4.81,     43.41,    129.35,    558.06,      2.56,      6.30,     29.26,    -99.99,      2.67,    178.95,      0.80,     18.05,     27.83,      2.16,     21.70,      5.64,     26.78,     15.83,      6.12,     17.23,      6.29
193203,     38.98,     31.76,    -99.99,      5.10,     69.56,      2.45,     11.53,     12.46,     29.86,     10.73,    -99.99,     17.40,     55.22,     49.90,      6.84,      3.34,      8.54,      8.65,     19.32,    -99.99,     10.80,     61.33,     26.67,     13.60,     14.51,    -99.99,    -99.99,     17.09,      4.64,     46.74,    137.29,    622.98,      2.65,      6.26,     30.10,    -99.99,      2.56,    175.86,      0.76,     19.89,     26.55,      2.24,     22.83,      6.05,     30.88,     16.99,      6.59,     19.86,      6.50
193204,     33.07,     29.82,    -99.99,      4.52,     65.78,      2.22,      8.75,     10.88,     24.86,     10.28,    -99.99,     16.47,     51.11,     43.84,      6.08,      3.19,      7.20,      7.70,     16.07,    -99.99,      9.34,     50.19,     20.73,      9.50,     11.98,    -99.99,    -99.99,     15.92,      3.84,     47.41,    123.51,    550.15,      2.37,      6.06,     27.32,    -99.99,      2.07,    164.32,      0.81,     18.18,     21.79,      1.26,     20.68,      5.52,     24.98,     14.84,      4.46,     16.38,      5.51
193205,     27.88,     25.81,    -99.99,      4.05,     59.24,      2.16,      6.55,      9.43,     22.22,      9.76,    -99.99,     13.10,     41.01,     29.09,      4.22,      2.80,      6.08,      6.23,     12.92,    -99.99,      7.43,     38.62,     14.73,      8.22,      9.83,    -99.99,    -99.99,     13.59,      3.17,     40.85,    104.10,    481.95,      1.62,      5.38,     21.90,    -99.99,      1.55,    109.74,      0.45,     12.79,     16.36,      1.18,     17.49,      4.43,     21.19,      8.58,      3.22,     13.99,      4.77
193206,     17.72,     20.34,    -99.99,      3.02,     45.98,      1.22,      3.65,      6.98,     17.54,      9.96,    -99.99,      9.77,     25.54,     25.79,      3.30,      2.16,      5.02,      4.94,      9.95,    -99.99,      5.79,     25.59,     11.78,      5.87,      7.55,    -99.99,    -99.99,     12.08,      2.47,     38.07,     75.24,    429.87,      1.37,      4.70,     18.94,    -99.99,      1.30,     89.48,      0.28,     10.63,     10.72,      0.75,     12.76,      3.27,     14.53,      5.65,      1.53,     10.95,      4.06
193207,     18.54,     20.10,    -99.99,      3.61,     48.19,      1.08,      4.03,      4.64,     12.28,      8.95,    -99.99,     11.20,     27.71,     23.56,      3.04,      2.05,      5.10,      4.58,     10.36,    -99.99,      5.15,     27.85,     10.79,      6.35,      8.14,    -99.99,    -99.99,     10.27,      2.51,     39.52,     76.37,    390.21,      1.44,      3.71,     19.09,    -99.99,      1.56,     88.27,      0.12,     10.20,     10.06,      0.81,     12.59,      3.33,     15.46,      8.03,      2.66,     11.01,      3.70
193208,     35.47,     26.75,    -99.99,      4.27,     60.05,      1.71,      6.71,      6.59,     16.24,      7.06,    -99.99,     13.02,     36.46,     30.24,      4.31,      2.68,      6.89,      5.85,     16.80,    -99.99,      7.40,     43.31,     15.90,      8.97,     11.74,    -99.99,    -99.99,     14.98,      3.92,     53.21,     98.58,    455.35,      1.61,      4.92,     23.66,    -99.99,      2.13,     99.83,      0.17,     12.39,     16.22,      0.93,     16.00,      4.17,     20.79,     13.01,      3.31,     16.98,      4.74
193209,     43.45,     33.15,    -99.99,      5.99,     70.05,      1.94,     11.37,      8.77,     20.52,      8.97,    -99.99,     16.36,     49.28,     41.04,      8.45,      4.41,      9.27,      9.42,     26.73,    -99.99,     11.21,     64.96,     23.36,     15.46,     15.56,    -99.99,    -99.99,     19.37,      8.83,     63.13,    140.53,    583.62,      2.10,      5.74,     32.33,    -99.99,      3.44,    125.21,      0.69,     17.40,     26.77,      1.46,     21.15,      5.19,     27.03,     18.16,      4.89,     28.41,      5.89
193210,     34.65,     32.69,    -99.99,      5.81,     69.50,      2.05,     10.03,      9.15,     20.56,      8.95,    -99.99,     15.66,     42.51,     43.23,      6.42,      3.91,      9.60,      8.58,     24.03,    -99.99,     10.67,     60.80,     24.67,     19.48,     15.66,    -99.99,    -99.99,     18.13,      8.29,     56.51,    133.47,    573.76,      1.72,      5.54,     29.94,    -99.99,      3.24,    122.39,      0.45,     16.84,     25.98,      1.83,     21.67,      5.17,     26.19,     16.83,      4.48,     26.12,      5.53
193211,     27.94,     30.26,    -99.99,      5.07,     59.74,      1.70,      7.39,      7.09,     18.02,      8.16,    -99.99,     13.41,     34.24,     36.10,      5.41,      3.40,      8.18,      6.54,     20.24,    -99.99,      8.28,     47.85,     18.57,     15.34,     12.11,    -99.99,    -99.99,     16.81,      6.53,     54.76,    118.83,    527.11,      1.42,      4.94,     25.26,    -99.99,      2.25,    116.18,      0.45,     16.00,     20.88,      1.45,     18.93,      4.44,     25.37,     12.56,      4.02,     21.47,      5.19
193212,     31.74,     28.54,    -99.99,      4.80,     54.18,      1.82,      7.18,      8.65,     17.05,      7.81,    -99.99,     13.31,     35.62,     35.24,      4.39,      3.07,      7.69,      6.02,     15.67,    -99.99,      7.69,     43.36,     18.19,     13.80,     11.55,    -99.99,    -99.99,     17.17,      5.26,     51.96,    113.65,    521.22,      1.43,      4.71,     23.49,    -99.99,      2.31,    111.67,      0.45,     15.48,     18.82,      1.30,     17.71,      4.14,     21.57,     13.76,      3.53,     20.69,      4.72
193301,     35.36,     30.12,    -99.99,      5.12,     54.02,      1.42,      6.32,      7.48,     17.32,      7.55,    -99.99,     11.78,     39.03,     39.66,      4.48,      2.85,      7.82,      5.42,     14.35,    -99.99,      7.84,     45.12,     19.12,     16.61,     11.01,    -99.99,    -99.99,     16.68,      4.85,     52.01,    123.50,    529.07,      1.20,      4.59,     24.16,    -99.99,      2.27,    123.52,      0.28,     16.89,     19.81,      1.17,     18.55,      4.24,     21.90,     14.04,      2.92,     22.76,      4.44
193302,     42.05,     29.88,    -99.99,      4.32,     60.14,      1.26,      4.74,      7.37,     15.83,      8.34,    -99.99,     12.02,     38.35,     41.18,      4.82,      2.78,      7.68,      5.64,     14.73,    -99.99,      8.36,     44.94,     19.16,     16.32,     13.14,    -99.99,    -99.99,     16.62,      5.31,     50.21,    117.90,    530.67,      1.16,      4.96,     24.70,    -99.99,      2.19,    131.98,      0.26,     18.49,     22.65,      1.08,     18.35,      4.61,     28.59,     15.22,      3.16,     22.14,      4.28
193303,     37.76,     26.93,    -99.99,      3.82,     54.24,      1.15,      3.79,      5.90,     12.46,      7.95,    -99.99,      9.79,     33.95,     35.74,      3.72,      2.57,      6.47,      4.14,     12.22,    -99.99,      6.37,     34.86,     14.46,     11.91,     11.70,    -99.99,    -99.99,     15.23,      4.07,     42.95,     93.60,    489.43,      0.86,      4.32,     20.84,    -99.99,      1.79,    115.06,      0.19,     16.07,     18.79,      1.00,     14.89,      3.77,     22.42,     11.74,      2.28,     17.78,      4.18
193304,     47.43,     29.62,    -99.99,      4.80,     57.91,      1.73,      3.21,      6.83,     13.90,      8.52,    -99.99,     10.22,     32.27,     37.20,      4.22,      2.63,      7.34,      4.08,     14.01,    -99.99,      7.87,     37.15,     15.86,     13.00,     13.43,    -99.99,    -99.99,     16.47,      4.44,     44.71,     81.18,    449.62,      0.81,      4.47,     21.63,    -99.99,      1.84,    117.88,      0.35,     17.12,     19.99,      1.00,     16.14,      3.76,     23.33,      9.77,      2.39,     16.33,      4.06
