,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
193010,   8.00,  -0.93, -99.99,  -7.05,  -7.63,  -4.32, -10.59,  -2.52,  -9.60,  -8.39, -99.99,  -6.84,  -4.18,  -9.58, -10.11,  -3.41, -11.45, -16.82, -10.14, -99.99, -15.02, -16.60, -14.64, -14.52,  -4.74, -99.99, -99.99,  -2.89, -13.32, -12.82,  -9.69,  -3.02, -13.46,  -4.78, -11.93, -99.99, -15.86, -12.04, -13.10,  -6.20,  -9.49,  -6.13, -13.05,  -7.55,  -5.07, -10.72, -13.94, -14.36, -13.82
193011,   3.56,   0.51, -99.99,  -3.84,   1.18,  -9.74,  -2.39,  -3.23,   1.00,  -0.85, -99.99,  -2.83,  -2.56,  -5.57,  10.75,  -7.10,  -1.75,  -8.98,  -0.81, -99.99,  -2.87,  -1.63,   5.77,  -5.21,   0.51, -99.99, -99.99,   2.88,  -7.49,  -6.32,  -6.29,  -2.39,   7.78,  -2.31,  -3.51, -99.99,   5.47,  -1.60, -15.07,  -5.12,  -5.59,  -6.46,  -1.08,  -2.25,  -7.52,  -6.04,  -6.47,  -8.22,  -1.65
193012, -26.96, -12.62, -99.99, -20.55,  -9.26,  -6.17, -21.39,   5.85, -15.71, -16.36, -99.99,  -7.69, -11.08, -13.45, -16.28, -11.24, -11.28, -20.37, -13.28, -99.99, -16.13, -17.00, -11.94, -21.45, -16.91, -99.99, -99.99, -10.68, -20.33, -19.13,  -4.63,  -2.54, -13.40,  -8.71,  -5.55, -99.99,  -6.98, -11.98, -24.19, -16.17, -13.68, -14.19, -17.52,  -7.33,   3.17, -15.48, -13.57, -18.85, -10.90
193101,  28.12,  16.25, -99.99,  21.82,  13.34,   1.25,  16.44,  -2.17,  16.88,  10.65, -99.99,  13.33,   4.43,  10.72,  16.67,  22.39,   8.95,  34.63,  10.43, -99.99,  15.05,  19.73,  11.44,  28.37,  15.36, -99.99, -99.99,  12.19,  28.56,  15.24,   5.21,   4.39,  45.24,  16.47,   6.18, -99.99,  11.15,   5.61,  34.04,  10.56,  19.18,  14.40,   9.40,   5.14,   0.84,  19.18,   6.11,  28.08,  15.65
193102,  17.65,   6.21, -99.99,  18.68,  11.93,  10.08,  14.98,   8.18,  17.17,  19.85, -99.99,  12.22,  18.84,  15.29,  23.33,  27.61,  13.56,  22.73,  22.14, -99.99,  16.00,  29.50,  24.20,  26.60,   8.15, -99.99, -99.99,  17.04,  14.65,  14.29,  15.43,   6.01,  31.15,   1.95,  13.23, -99.99,  17.21,  14.01,  74.60,   7.41,   6.21,   6.36,  18.97,  10.66,  16.71,  11.14,  22.93,  20.86,  15.90
193103,  -1.59,  -0.34, -99.99, -11.95,  -4.01,  -9.18,  -8.10,  -5.91, -10.21,  10.18, -99.99,  -3.99,   3.74, -12.32,   9.41,  -3.54,  -4.65,  -4.92, -10.21, -99.99,  -7.94, -13.20,  -5.60,  -5.31,  -8.03, -99.99, -99.99,  -2.14,  -6.66, -14.46,  -4.48,  -1.00,  72.50,  -7.07, -11.57, -99.99,  -5.63,  -6.92, -16.36,  -3.43, -10.71,   5.13,  -2.90,  -5.22, -11.60,   0.06, -13.91, -11.86,  21.08
193104, -20.34, -15.53, -99.99, -21.20,  -0.95, -14.78, -24.75,  -6.35, -12.68, -20.74, -99.99, -13.75,  -9.87, -16.46, -20.36, -14.93, -16.99, -24.99, -18.52, -99.99, -20.58, -16.68, -19.76, -10.46, -21.48, -99.99, -99.99, -12.67, -17.24, -17.78,  -9.96,  -7.46, -17.39, -13.31, -14.31, -99.99, -19.75,  -4.45, -25.00, -17.72, -11.84,  -7.93, -10.13, -12.14, -11.49, -10.92, -12.42, -17.39, -14.31
193105,   2.11, -12.63, -99.99,  -5.35, -12.61,  -1.42, -25.86, -10.71, -15.80,  -5.66, -99.99, -21.40, -12.25, -11.98,  -8.98,  -5.90, -17.99,   0.90, -19.94, -99.99, -15.68, -10.25, -16.64, -13.46, -13.34, -99.99, -99.99, -11.53, -14.69, -18.15, -11.67,  -8.23, -15.79, -27.05, -15.28, -99.99, -12.93, -16.56, -21.74, -10.75, -16.44, -19.11,  -8.98,  -2.88,  -5.83, -19.70, -22.69, -18.42,  -7.90
193106,  11.55,  20.99, -99.99,  10.66,  12.70,   6.88,  25.02,   2.03,  11.34,  12.35, -99.99,  14.42,  10.77,  20.42,  12.26,  10.41,  21.69,  10.81,  26.12, -99.99,  15.55,  15.86,  21.89,  27.33,  21.15, -99.99, -99.99,  15.93,   2.71,  26.26,  10.11,  10.64,  29.17,  40.18,  24.70, -99.99,   9.90,  15.61,  11.11,  20.14,  24.11,   7.64,   7.41,   1.06,  19.09,  16.08,  12.98,  25.87,   9.91
193107,  -2.06,  -1.96, -99.99, -12.22,  -2.38, -14.89,  -5.28,   1.09,  -7.05,  -3.72, -99.99,  -6.96,  -1.47,  -6.69, -11.78,   1.59,  -7.29,  -6.97, -12.13, -99.99, -14.07, -11.15,  -7.46, -11.71,  -5.93, -99.99, -99.99,  -6.74,  -6.45,  -6.93,  -2.66,  -0.96,  -6.35,  -8.44, -14.36, -99.99,  -2.07,  -8.53, -13.33,  -5.96,  -9.94, -11.90,  -2.10,  -7.99, -15.62,  -7.09, -10.00,  -9.74,   5.31
193108, -14.24,  -4.99, -99.99,  11.29,  -1.78,  -2.66,   4.48,  -6.55,  -1.05,  -0.54, -99.99,   1.31,  -2.31,  -1.38,  -5.41,   2.90,  -4.86,  -5.86,  -2.05, -99.99,  -4.95,  -2.54,  -3.89,   2.94, -10.66, -99.99, -99.99,  -1.51,   3.11,  10.37,   0.85,  -0.20,  -0.30,  -2.34,  -3.59, -99.99,  -1.75,   4.89,   1.92,  -0.71,  -7.10,  -4.02,  -0.81,  10.74,   2.86,  -1.60,  -2.28,  -4.07,  -3.38
193109, -55.45, -27.59, -99.99, -31.40, -27.58, -32.46, -41.91, -22.34, -35.24, -26.24, -99.99, -31.80, -31.72, -30.04, -32.39, -24.59, -31.17, -34.33, -33.78, -99.99, -33.61, -38.14, -35.10, -39.37, -30.19, -99.99, -99.99, -22.50, -18.66, -36.03, -32.02, -17.37, -28.06, -24.99, -33.15, -99.99, -42.57, -28.52, -39.62, -23.84, -23.78, -20.91, -30.07, -26.99, -35.70, -40.63, -33.30, -36.84, -24.96
193110,  52.68,  10.95, -99.99,  26.35,  14.52,   3.50,  10.34, -14.39,  16.19,  10.97, -99.99,  25.28,   7.18,  18.06,   4.17,   4.96,   7.71,   1.40,  12.15, -99.99,  11.30,  13.88,  15.35,  14.95,  17.21, -99.99, -99.99,  18.02,  -0.78,  14.28,   8.00,   0.98,   2.34,   6.82,  11.82, -99.99,  16.96,   9.55, -15.62,   6.60,  -2.70,   7.45,   7.34,  11.24,  33.24,  19.03,   2.72,  12.31,   2.38
193111, -10.50,  -6.73, -99.99,  -6.73,  -3.58,  -8.67, -30.00, -10.81,  -2.63, -10.65, -99.99, -17.93,  -4.62, -12.06,  -0.80,  -9.36,  -7.55, -18.60,  -8.54, -99.99,  -8.51, -11.60,  -2.22,  -5.77, -17.61, -99.99, -99.99, -12.12,  -9.32,  -7.54,  -4.52, -13.82, -10.54,  -3.96,  -9.06, -99.99,  -6.89, -11.93, -11.11,  -8.19, -13.99, -11.56,  -8.20, -12.72,   0.14, -10.22, -13.29, -13.58,  -8.05
193112, -11.38, -11.88, -99.99,  -7.21,  -0.88, -30.00, -39.49, -11.15, -19.46, -33.47, -99.99, -11.65, -11.44, -11.41, -12.50,  -9.91, -20.65, -19.06, -21.26, -99.99, -21.00, -18.83, -16.39, -17.52, -23.48, -99.99, -99.99, -13.93, -21.75, -22.00, -12.76, -13.49,  -5.89, -14.79, -18.79, -99.99, -21.62, -12.24, -25.00,  -7.27, -21.98, -23.40, -21.00, -15.31, -20.97, -27.18, -22.08, -17.12, -18.02
193201,  -9.82,   1.04, -99.99,   2.86,   4.90, -15.15,  44.49, -15.93,   7.18,  43.12, -99.99,  -5.82,   4.38,   1.95,   0.00,   0.53,   7.03,  -1.66,   4.13, -99.99,   9.96,   5.10,   6.89,  17.03,  30.07, -99.99, -99.99,   5.84,   3.69,  10.46,  -2.15,  -1.22,   2.68,  -0.68,   2.71, -99.99,  17.73,  -3.34,  27.78,  -5.07,  19.47,   3.37,   7.12,  -2.42,   9.56,   3.62,   0.83,   7.30,  16.18
193202,   9.25,   2.56, -99.99,  11.07,  -2.68,   7.83,   8.24,   5.13,   8.23,   2.92, -99.99, -11.82,   3.35,   1.32,  -1.19,   5.72,   0.95,  10.23,   1.06, -99.99,   2.78,   7.13,  -0.08,  -5.52,  -2.66, -99.99, -99.99,  -4.14,   6.03,   3.95,   5.62,   5.31,   5.58,  -1.07,   6.53, -99.99,  -9.17,  -1.73,  -4.35,   9.27,  -1.75,   0.60,   0.83,   4.09,  12.89,   1.86,   7.26,  10.38,   0.34
193203, -18.63,  -7.74, -99.99,  -1.99,  -2.25,  -9.00, -20.79, -12.12,  -5.98, -10.93, -99.99,  -8.17,  -9.25, -10.06, -11.11,  -6.60, -11.87, -23.65, -13.73, -99.99, -12.97, -18.96, -14.76, -23.86, -18.00, -99.99, -99.99,  -7.67, -10.04,  -2.32, -10.43,  -4.34, -12.88,  -6.23,  -9.29, -99.99, -12.88,  -4.96,   6.82,  -7.10, -17.13, -25.24, -15.43, -11.08, -13.76, -11.56,  -5.95, -19.63, -19.07
193204, -30.00, -16.79, -99.99, -15.06, -14.64,  -4.80, -23.88, -17.82, -20.48, -18.56, -99.99,  -6.51, -17.23, -19.24, -30.56, -11.70, -19.92, -22.87, -19.57, -99.99, -25.13, -21.50, -22.77, -13.79,  -9.49, -99.99, -99.99, -13.19, -11.28, -12.67, -16.22, -20.40, -31.51, -14.50, -19.62, -99.99, -30.91, -33.22, -44.68, -23.83, -18.27,  -1.00,  -9.65, -17.66, -12.69, -28.47, -29.09, -19.09, -25.82
193205,  21.58, -18.27, -99.99, -14.73, -20.59, -43.01, -41.14, -23.84, -22.22,  -8.44, -99.99, -22.44, -28.23, -18.78, -19.60, -13.90, -13.73, -24.13, -23.65, -99.99, -21.68, -27.01, -21.60, -21.44, -27.22, -99.99, -99.99, -11.99, -11.65,  -9.24, -29.55, -18.44, -19.89, -17.14, -10.18, -99.99,  -7.19, -18.46, -38.46, -17.29, -26.20, -12.84, -23.61, -21.16, -36.06, -34.98, -44.44, -18.47, -18.82
193206, -23.09,  12.79, -99.99,  23.20,   7.20,  -4.19,   7.56,  -4.36,   0.03,   9.02, -99.99,   7.83,   4.90,   4.62,  -7.69,  -1.41,  10.97,   3.48,   4.92, -99.99,   5.98,  14.48,   4.87,   5.39,   3.38, -99.99, -99.99,  -3.16,  -4.02,   4.14,  -0.29, -10.80,   8.55, -15.71,  -4.85, -99.99,  -3.47,   1.57, -56.25,   3.24,   2.74,   2.99,   2.35,  -0.26,   6.59,   8.17,  -5.00,  -0.31,   5.36
193207, 245.05,  35.66, -99.99,  14.98,  30.24,  65.00,  81.84,  33.49,  42.83,  31.10, -99.99,  20.31,  36.14,  32.09,  41.67,  27.64,  44.42,  62.65,  62.74, -99.99,  41.34,  55.67,  40.13,  35.29,  81.11, -99.99, -99.99,  45.10,  34.29,  51.55,  36.79,  30.19,  12.84,  17.26,  29.62, -99.99,  38.82,  13.10,  42.86,   8.70,  56.63,  12.30,  26.13,  24.73,  35.74,  46.66,  57.41,  61.55,  34.74
193208,  75.68,  44.75, -99.99,  53.47,  28.32,  25.07,  74.14,  84.11,  49.79,  84.15, -99.99,  34.33,  43.05,  63.26,  98.43,  84.14,  55.72,  97.31,  81.84, -99.99,  60.91,  54.18,  82.00,  67.05,  53.94, -99.99, -99.99,  67.43,  95.87,  28.35,  65.60,  36.21,  54.90,  41.96,  60.96, -99.99,  51.68,  25.42, 300.00,  85.19,  82.45,  76.30,  72.06,  31.06,  21.21,  63.66,  77.37,  89.18,  53.52
193209, -21.18,  -5.57, -99.99,  -0.52,  -7.36,   3.11, -12.86,   0.51,  -2.41,  -6.38, -99.99,  12.13, -10.29,  -3.34, -24.00,  -1.91,  -2.62, -18.04,  -7.87, -99.99,  -5.58,  -8.73,  -0.50,  22.07, -12.31, -99.99, -99.99,  -5.97,   7.32, -12.34,  -7.78,   1.85, -17.54,   8.11,  -7.16, -99.99,  -6.88,  -0.90, -35.00, -12.56,  -7.42,  32.42,  -9.05,   2.34,  -1.59,  -8.04, -11.14,  -7.72, -18.23
193210, -19.68, -12.58, -99.99,  -9.81, -11.52, -16.38, -20.83, -16.62, -14.71, -12.53, -99.99, -15.90, -17.56, -17.72, -15.79, -17.67, -17.28, -28.50, -21.83, -99.99, -17.72, -19.80, -24.64, -19.20, -23.69, -99.99, -99.99, -12.03, -16.46,  -6.15, -13.79, -11.86, -18.40, -16.26, -18.46, -99.99, -18.62,  -5.07,   0.00,  -5.71, -19.66, -21.71, -14.00, -13.27,  -6.83, -24.74, -11.64, -14.96,  -7.15
193211,   3.43,  -7.28, -99.99,  -5.13,  -4.62,   5.97, -12.85,  -8.76,  -6.07, -12.71, -99.99,  -0.37,  -5.47,  -3.37, -16.88,  -9.44,  -0.76, -10.35, -11.42, -99.99,  -7.49, -12.41,   3.55, -12.57,  -9.55, -99.99, -99.99,  -1.20, -10.05,  -2.81,  -6.58,  -1.24,   0.63, -16.27,  -7.21, -99.99,   1.91,  -3.88,   0.00,  -0.69, -13.98,  -3.36,  -8.11,  -2.62, -14.22,  -0.44, -15.54,  -5.32,  -5.25
193212,   3.17,  -0.23, -99.99,   5.53,   0.84, -18.32, -12.34, -14.84,  -4.69,  -4.45, -99.99,  -7.55,   2.39,   4.13,   1.92,  -5.30,  -8.11,  -3.16,  -6.81, -99.99,  -6.26,  -3.11,  -3.09,  25.18,   3.52, -99.99, -99.99,  -5.82,  -6.68,  -4.43,   3.05,  -0.48, -13.42,  -5.49,   0.32, -99.99,  -6.38,  12.12, -38.46, -11.27,  -3.54, -13.84,  -4.53,  -3.67,   3.42,  -5.37, -12.72,  -0.73,  -8.21
193301,   1.35,   5.95, -99.99, -13.41,   8.89, -11.10, -12.73,  -3.04,   4.40,   7.47, -99.99,   2.15,  -3.25,   5.39,   7.55,  -1.83,   2.90,   0.45,   3.50, -99.99,   5.48,  10.61,   0.97,  -1.90,   6.55, -99.99, -99.99,   1.32,   3.07,  -2.82,  -5.68,  -0.55,  -8.91,   0.81,  -0.17, -99.99,  -4.67,   6.85,  -6.25,  13.26,  14.11, -13.03,   0.58,  16.40,  25.46,   5.51,   4.70,   2.84,   5.06
193302, -17.54,  -8.48, -99.99,  -2.50,  -1.94, -10.42, -14.18, -12.68, -20.43,  -6.65, -99.99, -12.55, -10.62, -19.74, -20.70, -11.75, -14.37, -25.77, -17.99, -99.99, -17.67, -18.05, -26.74, -19.00,  -4.43, -99.99, -99.99,  -8.38, -18.42,  -6.82, -21.74, -12.29, -25.60,  -6.78, -14.89, -99.99, -14.08, -12.82, -26.67, -15.93, -17.84,  -5.41, -18.14, -21.00, -23.11, -20.26, -30.80, -17.14, -10.67
193303,  10.57,  22.92, -99.99,  17.37,   9.10,  69.28, -12.00,  14.25,   3.98,   2.68, -99.99,  11.84,   2.04,  16.55,  13.64,   4.92,  18.50,   3.90,  19.32, -99.99,  14.30,  13.43,   5.69,   6.61,  10.34, -99.99, -99.99,   8.43,  24.89,   3.75, -12.56,  -1.54,  -3.85,  -2.30,   4.14, -99.99,   5.11,   3.92,  81.82,  13.81,   4.31,  11.34,  21.90,  -0.10,  11.66, -18.59,  12.65,   2.68,  -0.35
193304,  42.75,  64.47, -99.99,  23.88,  49.19,   0.00,  70.95,  33.04,  46.89,  53.99, -99.99,  16.18,  26.43,  46.46,  84.00,  50.36,  42.52,  48.13,  87.64, -99.99,  52.72,  58.63,  70.91,  40.50,  46.16, -99.99, -99.99,  61.08,  45.03,  37.34,  35.11,  34.49,  19.52,  14.75,  56.87, -99.99,  44.71,  24.40,   0.00,  46.66,  37.49,  47.39,  47.05,  20.39,  34.70,  40.29,  62.43,  34.85,  37.45
193305,  86.25,  28.69, -99.99, 128.16,  31.65, 140.77,  66.48,  34.28,  84.15,  70.75, -99.99,  29.90,  37.01,  48.60,  46.96,  51.04,  94.68, 127.33,  53.12, -99.99,  68.67,  55.57,  63.19,  32.11,  44.61, -99.99, -99.99,  42.90,  53.23,  62.74,  45.53,  19.21,  85.55,  51.50,  26.04, -99.99,  69.95,  20.00, 230.00,  64.55,  73.17, 134.05,  59.26,  28.98,  56.87,  32.73,  55.49,  54.06, 117.93
193306,  -2.36,  15.99, -99.99,  26.60,  18.90,  23.68,  14.35,  30.59,  12.78,  21.18, -99.99,   5.35,  10.83,  27.69,  -1.49,  43.45,  19.63,  48.16,  13.67, -99.99,  16.11,  19.30,  30.25,   6.58,  60.52, -99.99, -99.99,  22.02,  41.56,  15.94,  20.45,  12.65,  -1.82,  18.77,  22.65, -99.99,  -1.66,   6.73,   9.09,  39.16,  23.60,  45.69,  24.40,  13.24,  13.95,  13.30,  49.85,  15.28,  27.28
193307,   6.88,  -6.35, -99.99, -11.58,  -7.63, -25.23,   0.95, -18.18,  -9.41,  -5.24, -99.99, -13.11, -21.07,  -6.53, -26.52, -16.95, -11.63, -21.05,  -9.27, -99.99, -16.00, -11.48, -10.02, -15.13, -19.24, -99.99, -99.99,  -8.23, -10.88, -15.37, -17.24,   0.95,  -9.52, -13.14, -17.61, -99.99,  19.86,  -7.88,  -4.17,  -2.38,   3.77,  -4.42, -14.30, -12.42, -14.81,  -7.25, -23.38, -11.23,  -4.08
193308,   9.82,   8.57, -99.99,  38.30,  13.07,  10.08,  13.21,   9.65,  11.54,   4.42, -99.99,  -3.05,   6.84,  18.33,  45.57,  12.96,  12.52,   6.89,  11.97, -99.99,  13.52,  16.68,  13.02,  21.57,  15.39, -99.99, -99.99,   9.77,   5.76,  18.25,   1.55,   6.11,   9.58,  -1.90,  22.55, -99.99,   6.46,   9.87, -17.39,   7.47,   7.35,  11.93,  10.41,   6.38,  30.51,   9.33,  12.71,   6.05,  11.60
193309, -14.49, -13.11, -99.99,  -3.49, -11.85,  -8.89, -11.22, -25.05, -14.84, -17.17, -99.99,  -5.16,  -8.30, -11.96,  -5.71, -14.19, -16.09, -24.13, -11.47, -99.99, -19.58, -18.95, -16.84, -16.98, -12.45, -99.99, -99.99,   1.15, -21.28,  -5.34, -23.04,  -8.52, -16.86, -21.73, -18.14, -99.99,   0.32,  -7.49, -17.54, -10.65, -22.94, -21.88, -14.82, -12.35,  -0.83, -19.88, -17.92, -18.26, -15.64
193310,  -5.64,  -8.47, -99.99,  -6.83, -10.09, -32.59,  -4.17,   1.97, -14.54,  -5.06, -99.99,  -7.61,  -3.61,  -5.98, -15.15, -11.51,  -8.84, -13.08, -12.02, -99.99,  -9.58, -13.32, -13.02, -10.24, -18.17, -99.99, -99.99,  -9.80,  -9.00,  -9.90, -10.32,  -7.82,  -9.32,   2.13,  -9.42, -99.99, -16.97,  -7.19, -36.17,  -9.77, -13.71,  -0.33, -10.87, -19.58, -14.19,  -6.20, -15.00, -15.41, -12.16
193311,  11.21,   3.48, -99.99,  -6.93,   4.46,  19.85,   2.83,  -1.38,   9.83,   7.30, -99.99,  -3.47,  11.46,  11.43,   4.64,   0.96,  10.71,   5.13,   9.45, -99.99,  12.17,   4.09,  11.33,  13.98,  10.39, -99.99, -99.99,  -0.45,  -5.78,  10.85,  -0.55,   3.71,  -1.34,   4.94,  19.37, -99.99,  19.09,  10.39,  -3.33,   3.15,   0.94,   1.12,  10.29,   1.84,   7.96,  -3.91,  12.50,   6.64,  -1.20
193312, -10.82,  -2.70, -99.99,   1.77,  -0.79, -12.82,  -0.87,   6.29,  -3.60,   2.55, -99.99,  -8.35, -12.27,   3.31,  16.38,   4.61,   4.16,  10.79,   6.29, -99.99,   1.88,  10.21,   8.85,   0.27,   8.33, -99.99, -99.99,  -0.82, -10.04,  -6.57,  -2.41,  -0.21, -16.58, -10.04,   2.94, -99.99,  19.55,   4.31,  24.14,   3.22,   2.75,  -0.74,   1.29,   9.42,  15.89,  -8.06,   5.17,  -0.90,   9.89
193401,   4.64,  25.07, -99.99,  18.96,  19.24,  27.08,  33.19,  28.72,  32.34,  37.16, -99.99,  31.67,  27.02,  20.07,  18.52,  33.07,  28.90,  26.67,  25.00, -99.99,  33.10,  37.00,  39.91,  84.36,  28.60, -99.99, -99.99,  11.88,  45.07,  26.73,  28.15,  13.45,  64.44,  47.90,  22.20, -99.99,  48.81,  10.34,  16.67,  26.02,  40.06,  25.29,  38.33,  31.13,  30.81,  49.39,  39.41,  40.02,  29.11
193402,  30.50,  -1.94, -99.99, -13.18,  -2.50,   2.63,  11.79,  -1.02,   7.73,  -1.61, -99.99,  -6.73,  -2.51,   0.44,   1.88,   5.92,   0.33,  -9.04,   2.08, -99.99,   1.02,  -8.08,   1.24, -13.20,   1.48, -99.99, -99.99,   6.17,  11.55,  -3.56,   0.24,  -2.37,   0.57,   2.80,  -0.79, -99.99,  -1.62,   1.26,   2.38,   4.38,   0.90,  12.61,   7.80,   4.49,  10.75,   1.71,  -9.89,  -4.54,   6.81
193403,  -1.43,  -0.19, -99.99,   2.41,   3.86,  -2.92,   3.75,  12.19,  -2.40,   4.66, -99.99,  -3.67,  -1.02,   3.17,  -2.48,  -2.10,   0.94,  -1.19,  -0.20, -99.99,  -1.71,   8.18,  -1.00,   2.49,   0.86, -99.99, -99.99,   0.80, -12.56,  -0.04,  -1.62,  -2.25,   3.93,   2.38,  -2.12, -99.99,  -4.25,  -3.31,  30.23,   1.67,  -0.01,   6.44,   4.59,   9.69,   6.88,   7.23,  -2.61,  -4.39,  -1.07
193404,  25.90,   2.94, -99.99,  -3.43,   1.07,  22.10,   1.08,   7.79,   5.58,  -0.72, -99.99,  -5.06,   4.39,   5.78,   1.91,   0.23,   0.58,  -4.72,  -4.11, -99.99,   0.60,  -4.34,  -7.94,  -8.40,  -5.88, -99.99, -99.99,  -5.41,   8.11,  -1.44,  -3.14,  -1.63,  -0.14,   2.11,  -3.05, -99.99,   3.08,   7.20,   8.93,   6.07,   2.62,   1.02,   1.60,  -6.09,   3.68,   0.65,  -9.06,  -3.84,  -1.21
193405,  -6.93,  -5.80, -99.99, -18.35,  -3.87, -11.89,   0.00,  -8.71, -11.66, -12.85, -99.99, -12.34,  -8.48,  -9.00, -11.25, -11.39, -11.14, -16.04, -15.17, -99.99, -12.19,  -9.23, -15.25,  -9.36, -14.44, -99.99, -99.99,  -2.30, -12.04,  -8.43, -10.79,  -7.05,  -9.58, -12.97,  -8.51, -99.99,  -9.59,   2.82, -22.95, -11.13, -12.21, -12.53, -12.75, -15.13, -11.81,  -2.88,  -2.43,  -8.69, -11.23
193406,   2.55,   5.06, -99.99,  -2.14,   7.04, -13.91, -15.23,  -4.29,   0.95,  -2.35, -99.99,   5.00,  -0.40,   3.75,  -2.86,  -2.96,   0.28,  -0.85,   4.73, -99.99,  -0.12,   1.43,  -6.65,  -3.17,  -2.79, -99.99, -99.99,   2.71,   4.71,  -0.03,   2.71,   2.14,   7.69,  -4.70,  10.52, -99.99,   6.19,   3.01, -25.53,  -1.19,  -2.52,  -6.14,   1.01,  -3.98,   8.66,  -0.86,  -8.91,  -0.73,   4.90
193407, -12.28, -10.40, -99.99, -25.55,  -8.99, -19.89, -25.00, -12.47, -20.58, -22.38, -99.99, -16.30, -11.33, -12.97,  -8.82, -21.71, -20.20, -23.94, -20.27, -99.99, -23.02, -19.88, -22.03, -17.47, -24.15, -99.99, -99.99, -16.60, -16.16, -16.88, -22.47,  -9.54, -21.39, -20.27, -15.72, -99.99, -13.72,  -0.51, -20.00,  -8.49, -24.98, -19.46, -15.04, -19.01,  -7.74, -13.99, -26.91, -18.31,  -9.63
193408,  18.23,   9.96, -99.99,   9.88,  10.38,   2.91,  19.69,  -5.04,   9.01,   5.36, -99.99,   1.36,   2.74,  13.37,  12.10,   5.01,  11.35,  10.48,  12.09, -99.99,  13.81,  10.94,  10.64,   8.97,   9.64, -99.99, -99.99,  14.81,  12.83,   7.77,   4.23,   0.10,   4.18,  -4.98,   6.93, -99.99,  11.69,   2.84,  25.00,   3.48,  11.89,  12.84,   7.44,  10.29,   6.87,   6.05,   8.74,   7.03,   7.99
193409,  -9.10,  -2.37, -99.99,  -3.93,  -1.16,  -8.89,  10.96,  -3.00,  -5.74,   3.73, -99.99,   1.87,  -2.36,   0.42,   0.36,   3.90,  -2.98,  -0.22,  -3.84, -99.99,  -1.10,  -1.16,  -3.16,  -6.03,  -3.52, -99.99, -99.99,  -6.90,  -0.48,  -2.09,   0.54,   0.09,  -7.84,   2.16,  -2.15, -99.99,   0.86,   1.00, -25.71,  -1.79,  -1.55,  -3.14,   7.73,  -3.03,  -0.43,   9.04,  -3.81,  -4.86,  -7.70
193410, -12.11,  -3.07, -99.99,  -1.82,   6.24,  -7.99,  -5.55,   3.93,  -2.29,  -2.54, -99.99,  10.50,  -0.66,  -0.92,   5.45,  -5.82,   1.13, -13.05,  -6.74, -99.99,   1.51,  -2.31,  -1.67,  -2.63,   0.10, -99.99, -99.99,  -6.81,  -2.94,  -4.55,  -7.54,  -4.45,   5.00,   9.86,   6.02, -99.99,  -2.36,   5.76,   0.00,  -4.12,  -6.90,   6.53,   6.68,  -2.91,   5.70,   8.89,  -8.58,  -2.49,   2.97
193411,   5.79,   5.41, -99.99,  14.33,  11.67,  29.26,   6.03,  15.13,  27.68,  13.38, -99.99,   1.06,   5.92,  11.83,  16.55,  18.84,  20.95,   9.00,  18.49, -99.99,  23.06,  18.83,  25.05,  29.15,  17.35, -99.99, -99.99,   3.47,   6.97,   8.07,   0.68,  -0.60,  -4.08,   7.77,  14.84, -99.99,  12.95,   6.40, 115.38,  12.90,   3.90,  19.50,   9.59,  16.50,  13.19,  10.13,  16.68,  14.52,   8.36
193412,  -5.47,   2.42, -99.99,  -5.25,  -0.93, -13.75,  12.46,   1.77,   0.88,   4.26, -99.99,  -3.02,   1.00,   4.06,   2.99,  -2.98,   4.27,  -2.29,   5.12, -99.99,   7.85,   0.64,   6.26,   3.30,   3.62, -99.99, -99.99,   1.93,  -0.47,  -0.73,  -9.03,   2.97,  22.52,   2.79,   0.59, -99.99,  -4.29,   1.34,  10.71,  -2.06,  -4.55,   0.86,   1.06,   1.07,   7.49,   0.59,   0.31,   4.24,  -3.66
193501,   2.01,  -1.45, -99.99,  -3.33,  -1.46,   0.33,  -4.05,  -9.37,  -2.97,  -5.65, -99.99,   6.66,  -3.87,  -3.68,  -7.56,  -3.48,  -2.39,  -4.27,  -4.92, -99.99,   1.74,  -4.93,  -7.40,  -5.16,  -1.71, -99.99, -99.99,  -6.56,   0.05,  -0.59,  -3.34,  -3.15, -12.69,  -0.83,  -3.42, -99.99,  -7.52,   0.45, -22.58,   0.68,  -3.00,  -6.14,  -2.14,  -1.26,   1.63,  -3.03,  -1.69, -11.05,  -5.11
