,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
193312,     42.73,     16.00,     86.71,      8.90,      7.11,     24.03,     13.83,     36.66,     84.77,      5.15,     16.13,     30.34,     16.45,     63.15,     47.15,     25.10,     32.79,      5.71,     90.81,     86.24,    602.61,      8.76,     37.65,     28.87,     29.19,      2.57,     28.36,      3.98,     21.39,      9.79
193401,     41.05,     15.76,     81.64,      8.50,      7.32,     22.98,     13.45,     32.24,     90.39,      5.47,     16.67,     31.82,     16.78,     63.25,     51.66,     27.06,     32.21,      5.49,     89.61,     86.98,    568.84,      8.62,     38.78,     29.75,     31.13,      2.36,     29.63,      3.93,     22.74,     10.55
193402,     45.06,     18.18,     86.87,      9.90,      9.23,     25.19,     15.64,     37.63,     94.45,      6.71,     19.41,     35.89,     19.89,     74.21,     58.37,     33.60,     32.86,      6.91,     97.07,    104.67,    602.77,      9.02,     43.93,     30.76,     37.56,      2.97,     34.56,      5.11,     28.07,     11.94
193403,     42.05,     15.91,     83.36,     10.82,      9.33,     25.28,     15.08,     35.78,     91.65,      6.78,     18.11,     35.18,     19.03,     68.14,     56.64,     30.54,     33.65,      6.91,     93.33,    101.88,    615.56,      8.98,     43.01,     31.43,     36.15,      3.13,     35.42,      5.40,     27.58,     12.49
193404,     42.60,     16.36,     82.24,     11.32,      9.87,     23.73,     14.65,     35.44,     90.62,      6.81,     17.79,     34.74,     18.93,     72.22,     56.43,     30.66,     35.13,      6.43,     91.95,     99.82,    612.22,      9.11,     41.07,     30.94,     36.10,      3.21,     36.13,      5.75,     27.63,     12.29
193405,     43.87,     16.18,     85.61,     10.91,     10.86,     23.52,     14.42,     38.25,     87.56,      6.64,     17.53,     33.55,     18.14,     69.04,     52.70,     29.81,     34.04,      6.32,     92.29,     95.93,    604.54,      9.17,     42.16,     31.63,     35.53,      3.27,     35.57,      5.41,     27.33,     12.15
193406,     41.93,     13.33,     86.20,     10.62,     10.02,     22.08,     13.66,     37.62,     80.92,      5.84,     15.64,     29.32,     15.69,     63.43,     45.48,     26.05,     34.27,      5.74,     87.62,     87.64,    578.52,      9.04,     40.74,     29.20,     32.29,      2.96,     32.78,      4.67,     25.05,     11.03
193407,     42.91,     17.12,     84.24,     11.57,      9.78,     23.45,     14.72,     25.40,     84.53,      5.73,     16.38,     31.69,     15.54,     63.99,     43.73,     25.40,     35.39,      5.92,     86.34,     91.03,    574.97,      9.14,     41.39,     30.52,     31.85,      2.89,     32.93,      4.51,     25.69,     11.74
193408,     40.44,     12.95,     83.45,      8.69,      7.78,     21.18,     13.47,     24.91,     80.06,      4.70,     13.62,     26.50,     12.69,     54.89,     37.42,     20.88,     31.56,      4.55,     78.15,     75.20,    549.97,      8.93,     38.33,     29.28,     25.53,      2.40,     30.25,      3.75,     21.76,     10.99
193409,     42.05,     14.80,     85.91,     10.58,      8.09,     22.77,     13.70,     23.85,     84.37,      4.95,     15.02,     28.83,     13.98,     58.83,     40.85,     21.43,     34.52,      4.94,     82.46,     75.85,    564.04,      5.49,     40.41,     30.73,     26.20,      2.63,     31.49,      4.05,     22.99,     11.66
193410,     41.14,     14.54,     87.54,     11.58,      7.92,     22.02,     13.78,     23.97,     84.90,      5.14,     14.98,     27.54,     14.30,     58.02,     41.07,     20.91,     35.69,      5.12,     80.26,     76.85,    564.28,      5.63,     40.33,     31.17,     26.58,      2.64,     32.23,      3.92,     23.76,     11.62
193411,     40.59,     15.01,     89.89,     11.00,      7.75,     23.21,     14.14,     23.78,     84.98,      4.90,     15.39,     26.31,     14.56,     55.29,     40.01,     21.21,     33.29,      5.09,     76.38,     70.87,    554.76,      9.21,     42.69,     31.39,     25.70,      2.84,     32.74,      3.79,     24.17,     12.01
193412,     43.41,     18.03,     97.42,     12.49,      9.06,     25.89,     15.04,     24.46,     92.03,      5.66,     17.64,     29.72,     17.60,     63.87,     46.80,     25.66,     32.77,      5.36,     81.18,     69.80,    545.14,      9.43,     46.88,     33.90,     27.08,      3.17,     35.72,      4.17,     26.27,     13.57
193501,     43.05,     18.40,     93.66,     12.25,      9.19,     26.03,     15.40,     24.53,     91.47,      5.38,     17.73,     30.87,     19.02,     66.95,     48.45,     25.88,     33.25,      5.38,     81.64,     63.48,    530.76,      5.89,     46.74,     35.36,     27.26,      3.28,     35.07,      4.30,     26.38,     13.50
193502,     42.75,     16.73,     91.49,     11.33,      8.82,     26.27,     15.25,     24.31,     90.06,      5.26,     17.14,     29.06,     18.85,     68.50,     46.04,     25.04,     31.34,      4.97,     78.05,     61.34,    528.30,      5.21,     45.92,     35.36,     25.15,      2.92,     33.23,      4.08,     24.92,     12.71
193503,     43.85,     17.02,     91.46,     10.80,      8.54,     27.78,     15.09,     25.05,     89.70,      4.98,     16.42,     27.08,     18.91,     66.96,     44.22,     22.91,     30.91,      4.50,     74.95,     53.19,    533.78,      5.60,     48.08,     37.42,     23.24,      2.85,     32.89,      3.96,     24.51,     12.28
193504,     41.88,     16.82,     85.44,     10.23,      8.35,     25.84,     14.52,     24.18,     86.69,      4.45,     15.22,     25.90,     17.54,     62.50,     42.40,     20.93,     31.92,      3.97,     72.14,     59.48,    518.74,      5.42,     47.47,     36.51,     21.05,      2.62,     31.30,      3.79,     23.79,     11.64
193505,     43.40,     16.06,     93.11,     11.24,      9.19,     27.19,     15.18,     24.94,     94.11,      4.72,     16.84,     29.56,     19.14,     68.19,     44.65,     20.77,     34.73,      4.29,     83.34,     65.99,    566.09,      5.50,     57.19,     37.69,     23.39,      2.69,     33.36,      3.61,     25.26,     12.58
193506,     43.36,     15.80,     94.63,     12.65,      9.43,     26.90,     15.48,     23.64,     96.65,      4.79,     17.36,     29.42,     19.61,     70.71,     45.56,     21.18,     35.92,      3.98,     85.94,     74.40,    613.53,      5.93,     57.64,     38.69,     23.89,      2.64,     34.07,      3.64,     26.68,     12.88
193507,     46.30,     17.54,     97.98,     13.72,      9.75,     27.36,     15.64,     24.53,    102.38,      5.69,     19.24,     27.90,     22.50,     77.24,     47.94,     21.32,     35.35,      4.14,     95.66,     81.05,    635.19,      5.93,     60.93,     42.93,     25.49,      2.66,     35.64,      3.78,     28.46,     13.60
193508,     46.01,     17.76,    105.35,     14.23,      9.98,     29.34,     16.31,     25.30,    107.34,      6.23,     21.63,     33.39,     25.98,     88.05,     58.15,     24.53,     35.76,      4.42,     95.63,     88.42,    671.63,      6.03,     62.04,     45.13,     27.66,      2.63,     38.33,      3.88,     30.71,     14.20
193509,     45.28,     19.48,    104.76,     16.10,      9.72,     29.69,     16.13,     25.08,    112.22,      6.28,     21.85,     35.54,     26.49,     92.13,     62.45,     24.00,     34.01,      4.52,     93.42,     94.13,    698.97,      6.94,     62.24,     43.78,     27.91,      2.98,     39.31,      4.08,     33.49,     14.18
193510,     45.40,     21.01,    105.69,     17.68,      9.84,     29.75,     16.01,     25.30,    119.79,      7.22,     22.35,     36.94,     27.99,     99.44,     69.24,     22.61,     34.05,      4.49,     90.09,     91.94,    717.72,      6.96,     65.76,     47.96,     28.08,      3.08,     38.94,      4.16,     32.68,     14.76
193511,     47.97,     24.22,    107.33,     18.33,     11.13,     29.72,     16.52,     26.79,    124.43,      7.72,     25.40,     39.01,     30.28,    107.45,     78.62,     24.22,     33.57,      4.29,    102.37,    104.72,    740.01,     12.07,     72.23,     49.74,     27.81,      3.23,     39.35,      4.40,     35.26,     15.79
193512,     48.85,     23.60,    106.23,     20.94,     12.48,     28.76,     16.82,     26.97,    126.49,      7.81,     26.72,     41.83,     31.68,    116.41,     80.39,     27.42,     36.32,      4.76,    107.02,    104.94,    811.96,     13.21,     72.58,     50.13,     31.79,      3.61,     40.10,      5.11,     39.73,     17.24
193601,     50.50,     23.24,    105.14,     21.23,     12.61,     30.09,     17.06,     27.54,    127.59,      8.06,     29.08,     43.61,     32.75,    121.08,     85.36,     30.73,     38.85,      4.69,    122.17,    110.51,    798.98,     13.24,     73.13,     47.91,     32.68,      3.63,     39.46,      5.12,     41.61,     17.36
193602,     52.05,     21.55,    108.62,     24.06,     13.18,     30.56,     17.75,     28.48,    134.42,      8.77,     31.18,     46.51,     35.34,    130.05,     88.76,     33.49,     42.68,      5.07,    142.86,    124.25,    832.25,     13.42,     76.36,     44.65,     37.53,      3.90,     38.12,      6.06,     44.04,     17.33
193603,     53.22,     23.52,    104.33,     24.59,     14.57,     30.19,     18.51,     29.17,    137.94,      8.82,     32.86,     51.32,     37.60,    128.77,     91.66,     35.94,     43.65,      5.52,    144.13,    115.43,    886.93,     13.46,     78.68,     44.48,     39.16,      3.69,     39.01,      6.41,     43.66,     16.55
193604,     52.27,     23.32,     99.42,     23.20,     15.46,     32.95,     18.10,     30.14,    141.55,      8.93,     32.53,     52.14,     40.47,    127.51,    101.02,     35.62,     41.73,      5.17,    146.64,    115.89,    846.56,     12.48,     79.03,     44.83,     37.94,      3.66,     39.29,      6.63,     42.50,     16.75
193605,     49.74,     20.82,     96.85,     20.44,     13.64,     29.31,     17.02,     27.35,    132.20,      7.91,     28.79,     46.40,     36.12,    115.39,     91.00,     31.13,     39.34,      4.47,    131.43,    105.98,    798.00,     12.43,     73.50,     43.70,     35.09,      3.21,     37.99,      5.88,     39.24,     15.66
193606,     52.71,     20.41,    100.85,     20.13,     13.61,     28.71,     17.28,     28.37,    139.87,      8.13,     30.10,     49.36,     38.95,    123.19,     93.32,     34.88,     40.52,      4.60,    129.77,    115.49,    849.55,     13.15,     74.83,     45.04,     37.34,      3.38,     40.32,      6.20,     44.36,     15.64
193607,     51.78,     17.17,     96.83,     18.49,     13.15,     28.98,     17.18,     46.06,    139.80,      9.58,     30.43,     48.93,     36.71,    117.03,     97.81,     34.97,     34.78,      4.37,    129.28,    119.91,    859.01,     12.67,     77.47,     36.69,     37.50,      3.75,     41.41,      6.24,     44.82,     20.63
193608,     52.85,     18.23,     99.76,     20.95,     13.66,     29.31,     17.38,     48.19,    152.32,     10.33,     34.23,     54.03,     37.23,    133.79,    102.65,     38.75,     36.68,      4.74,    135.22,    133.70,    880.00,      9.31,     82.58,     35.92,     42.59,      4.05,     43.87,      6.83,     47.79,     20.43
193609,     53.26,     19.80,     99.24,     22.63,     14.52,     29.86,     17.04,     47.21,    149.45,     10.35,     34.66,     57.36,     37.52,    139.35,    100.58,     40.04,     37.36,      4.98,    133.57,    131.53,    895.48,      9.58,     80.95,     34.90,     43.36,      4.07,     44.75,      6.96,     47.89,     20.47
193610,     52.19,     20.00,     97.85,     23.35,     14.62,     30.70,     16.95,     47.34,    151.79,     10.90,     34.34,     58.92,     38.75,    135.44,    103.75,     42.47,     36.12,      5.17,    135.43,    128.56,    887.05,     10.97,     81.80,     35.55,     44.22,      4.21,     45.79,      7.50,     48.74,     20.97
193611,     54.31,     20.45,     99.02,     25.09,     15.18,     34.26,     17.38,     49.11,    160.16,     11.80,     36.58,     66.30,     41.89,    144.21,    109.07,     42.13,     44.39,      5.15,    152.28,    135.69,    932.15,     11.15,     84.39,     36.58,     47.15,      4.49,     50.94,      7.87,     51.36,     21.44
193612,     56.23,     21.99,    101.34,     28.07,     15.31,     35.16,     17.98,     50.45,    166.80,     13.05,     39.52,     68.87,     44.04,    150.70,    105.90,     44.90,     45.42,      5.36,    153.72,    130.82,    968.21,     11.72,     88.65,     37.70,     44.98,      5.20,     56.08,      8.51,     54.23,     22.72
193701,     55.51,     19.93,     97.63,     29.06,     15.13,     37.32,     18.02,     48.53,    162.49,     12.78,     39.92,     71.68,     45.78,    155.17,     97.85,     47.95,     45.98,      5.34,    167.97,    128.22,    952.73,     11.81,     89.00,     37.25,     43.84,      5.07,     50.51,      7.90,     56.91,     23.65
193702,     56.59,     20.11,    100.18,     30.04,     15.37,     41.73,     18.09,     50.21,    165.11,     13.40,     43.04,     76.08,     47.75,    174.13,    104.95,     50.26,     45.93,      5.46,    171.88,    131.40,    944.66,     11.90,     88.52,     36.70,     44.31,      5.30,     50.31,      7.97,     56.74,     24.80
193703,     57.64,     21.42,     97.76,     30.35,     15.03,     40.85,     18.38,     48.07,    163.55,     13.18,     41.67,     84.20,     47.48,    169.90,    104.37,     50.29,     51.13,      5.47,    177.94,    125.12,    915.72,     13.20,     89.76,     35.94,     46.82,      5.09,     51.61,      8.35,     56.52,     25.93
193704,     58.67,     22.18,     90.51,     30.43,     13.77,     40.64,     17.81,     45.40,    159.40,     12.51,     41.46,     89.99,     47.10,    160.80,    101.03,     48.03,     54.14,      5.80,    183.88,    116.88,    885.01,     12.70,     86.11,     39.15,     49.16,      5.28,     50.00,      7.90,     54.19,     25.27
193705,     54.24,     20.06,     86.74,     28.91,     12.23,     39.52,     17.20,     43.88,    151.86,     11.44,     37.35,     76.10,     45.42,    148.45,     92.91,     42.66,     45.66,      5.19,    174.10,    107.89,    838.56,     11.42,     79.58,     36.05,     46.79,      4.73,     46.29,      6.92,     50.43,     23.27
193706,     53.92,     19.95,     86.20,     28.68,     10.89,     38.11,     17.10,     44.19,    154.50,     11.00,     37.66,     76.44,     45.79,    146.81,     89.68,     42.00,     44.67,      5.09,    172.22,    101.44,    851.39,     11.45,     83.98,     36.30,     44.88,      4.69,     43.93,      7.03,     48.72,     23.39
193707,     49.48,     18.98,     84.29,     26.68,      9.53,     32.32,     15.73,     38.25,    148.67,     10.14,     35.91,     70.83,     45.93,    130.13,     77.82,     37.83,     42.16,      4.43,    167.11,     91.99,    852.59,     11.56,     73.39,     33.41,     39.30,      5.91,     43.12,      6.48,     43.28,     22.73
