ID,CASE_NUMBER,DATE,BLOCK,IUCR,PRIMARY_TYPE,DESCRIPTION,LOCATION_DESCRIPTION,ARREST,DOMESTIC,BEAT,DISTRICT,WARD,COMMUNITY_AREA_NUMBER,FBICODE,X_COORDINATE,Y_COORDINATE,YEAR,UPDATEDON,LATITUDE,LONGITUDE,LOCATION
1962624,HH154448,01/28/2002 08:30:00 PM,064XX S PEORIA DR,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,723,7,,,08A,1171787,1862205,2002,02/28/2018 03:56:25 PM,41.77734524,-87.6457776,"(41.777345235, -87.645777602)"
11111810,JA462321,10/07/2017 04:00:00 PM,064XX S MORGAN ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,TRUE,724,7,16,68,04A,1170753,1862070,2017,02/10/2018 03:50:01 PM,41.7769974,-87.64957217,"(41.776997403, -87.649572168)"
8557804,HV233824,04/08/2012 08:55:00 PM,018XX W MONROE ST,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1211,12,2,28,08A,1164254,1899585,2012,02/04/2016 06:33:39 AM,41.88008194,-87.67233922,"(41.880081938, -87.672339218)"
6900303,HR307075,05/05/2009 04:00:00 PM,017XX N MASON AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2531,25,29,25,5,1136478,1911018,2009,02/28/2018 03:56:25 PM,41.91199729,-87.77405691,"(41.911997289, -87.774056913)"
10399689,HZ134318,01/25/2016 05:00:00 PM,001XX W 108TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,513,5,34,49,5,1177107,1833334,2016,02/10/2018 03:50:01 PM,41.69800123,-87.6271431,"(41.698001226, -87.627143101)"
4826872,HM437597,06/24/2006 12:01:00 AM,031XX E 87TH ST,610,BURGLARY,FORCIBLE ENTRY,FACTORY/MANUFACTURING BUILDING,FALSE,FALSE,424,4,7,46,5,1198380,1847881,2006,02/28/2018 03:56:25 PM,41.73741441,-87.54876843,"(41.737414412, -87.54876843)"
9088959,HW233866,03/19/2013 11:00:00 PM,019XX S LAWNDALE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1014,10,24,29,5,1152009,1890137,2013,02/10/2018 03:50:01 PM,41.85440555,-87.71755043,"(41.854405548, -87.717550434)"
1825533,G659211,11/01/2001 04:00:00 PM,019XX N WILMOT AV,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1434,14,,,5,1160401,1912953,2001,08/17/2015 03:03:40 PM,41.91684538,-87.68611667,"(41.916845382, -87.686116668)"
9129599,HW274134,05/11/2013 01:00:00 AM,050XX W OAKDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2521,25,31,19,5,1142202,1919143,2013,02/10/2018 03:50:01 PM,41.93418879,-87.75282624,"(41.934188789, -87.752826241)"
9383468,HW526270,11/07/2013 12:15:00 AM,011XX W CHESTNUT ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1213,12,27,24,5,1168755,1906292,2013,02/10/2018 03:50:01 PM,41.8983901,-87.65561766,"(41.898390095, -87.655617655)"
1603886,G375927,06/28/2001 01:50:00 AM,069XX S EAST END AV,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,332,3,,,5,1189024,1858986,2001,08/17/2015 03:03:40 PM,41.76811648,-87.58269062,"(41.76811648, -87.582690622)"
6239811,HP325677,05/08/2008 10:00:00 PM,068XX W NORTH AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2513,25,36,25,5,1130295,1909886,2008,02/28/2018 03:56:25 PM,41.90899932,-87.79679791,"(41.908999321, -87.796797911)"
3929767,HL300450,04/16/2005 08:00:00 AM,003XX W 118TH ST,610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,FALSE,FALSE,522,5,34,53,5,1176271,1826678,2005,02/28/2018 03:56:25 PM,41.67975493,-87.63040295,"(41.67975493, -87.630402949)"
5401018,HN246122,03/24/2007 06:45:00 PM,045XX S ASHLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,921,9,3,61,5,1166433,1874662,2007,02/28/2018 03:56:25 PM,41.81164453,-87.66505034,"(41.811644528, -87.665050339)"
1959865,HH149573,01/26/2002 11:57:10 AM,016XX W 79 ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,611,6,,,5,1166792,1852325,2002,02/10/2018 03:50:01 PM,41.75034132,-87.66437094,"(41.750341323, -87.664370937)"
3395645,HK450946,06/23/2004 08:00:00 AM,026XX N SEMINARY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1933,19,32,7,5,1168505,1917892,2004,02/10/2018 03:50:01 PM,41.93022658,-87.6561995,"(41.930226577, -87.656199503)"
8200440,HT434553,08/05/2011 07:00:00 PM,059XX S KOLIN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,813,8,13,65,5,1148385,1864881,2011,02/10/2018 03:50:01 PM,41.78517002,-87.73150141,"(41.785170023, -87.731501411)"
4223368,HL548996,08/12/2005 10:30:00 AM,071XX S PRAIRIE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,323,3,6,69,5,1179273,1857836,2005,02/28/2018 03:56:25 PM,41.76518872,-87.61846728,"(41.765188724, -87.618467275)"
7281380,HR696852,12/18/2009 08:00:00 PM,109XX S AVENUE D,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,432,4,10,52,5,1204126,1833120,2009,02/28/2018 03:56:25 PM,41.69676349,-87.52822298,"(41.696763489, -87.528222976)"
3420516,HK481967,07/07/2004 06:00:00 PM,041XX W FULLERTON AVE,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2524,25,31,20,5,1148209,1915631,2004,02/28/2018 03:56:25 PM,41.92443781,-87.73084109,"(41.92443781, -87.730841092)"
7991098,HT202584,03/14/2011 01:00:00 PM,013XX E 69TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,321,3,5,69,5,1186023,1859609,2011,02/10/2018 03:50:01 PM,41.76989739,-87.5936709,"(41.769897392, -87.593670899)"
2766777,HJ409442,06/05/2003 12:01:00 AM,023XX S MILLARD AVE,610,BURGLARY,FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1013,10,22,30,5,1152403,1888309,2003,02/10/2018 03:50:01 PM,41.84938154,-87.71615251,"(41.849381535, -87.716152507)"
8020403,HT251336,04/15/2011 11:00:00 AM,094XX S PLEASANT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2221,22,19,72,5,1165402,1842077,2011,02/10/2018 03:50:01 PM,41.72224881,-87.66975409,"(41.722248814, -87.669754093)"
8901424,HV575905,11/21/2012 08:00:00 PM,062XX W MELROSE ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1633,16,36,17,5,1134147,1920947,2012,02/10/2018 03:50:01 PM,41.93928502,-87.78238611,"(41.939285016, -87.78238611)"
7083209,HR489129,08/17/2009 03:15:00 PM,039XX N NEW ENGLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1632,16,38,17,5,1129694,1925351,2009,02/28/2018 03:56:25 PM,41.95144746,-87.79865147,"(41.951447464, -87.798651469)"
8193625,HT427568,08/01/2011 07:00:00 PM,014XX W 103RD ST,610,BURGLARY,FORCIBLE ENTRY,CLEANING STORE,FALSE,FALSE,2213,22,19,72,5,1168331,1836447,2011,02/10/2018 03:50:01 PM,41.70673677,-87.65918703,"(41.706736767, -87.659187025)"
7136001,HR539548,09/16/2009 12:01:00 AM,087XX S BLACKSTONE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,412,4,8,48,5,1187647,1847282,2009,02/28/2018 03:56:25 PM,41.73603247,-87.58810948,"(41.736032465, -87.588109483)"
7623578,HS426544,07/23/2010 06:00:00 PM,071XX S EMERALD AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,732,7,6,68,5,1172577,1857615,2010,02/04/2016 06:33:39 AM,41.76473236,-87.64301653,"(41.764732362, -87.643016534)"
8321464,HT556032,10/23/2011 11:20:00 AM,029XX E 78TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,421,4,7,43,5,1197014,1853942,2011,02/10/2018 03:50:01 PM,41.75408032,-87.55357173,"(41.754080317, -87.553571733)"
3880644,HL254965,03/25/2005 10:50:00 AM,083XX S ABERDEEN ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,613,6,21,71,5,1170436,1849550,2005,02/28/2018 03:56:25 PM,41.74264783,-87.65109829,"(41.742647825, -87.651098285)"
10904332,JA216127,04/07/2017 12:30:00 PM,066XX S BISHOP ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,725,7,17,67,5,1167806,1860811,2017,02/10/2018 03:50:01 PM,41.77360634,-87.66041191,"(41.77360634, -87.660411912)"
9204493,HW350078,07/05/2013 07:00:00 AM,070XX S MAY ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,733,7,17,68,5,1169869,1858086,2013,02/10/2018 03:50:01 PM,41.76608406,-87.65292843,"(41.766084055, -87.652928432)"
6901330,HR308245,04/22/2009 05:00:00 PM,051XX W WASHINGTON BLVD,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1533,15,28,25,5,1142219,1900020,2009,02/28/2018 03:56:25 PM,41.88171283,-87.75323904,"(41.88171283, -87.753239038)"
10268156,HY455377,08/31/2015 06:00:00 PM,072XX S WOOD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,735,7,17,67,7,1165601,1856776,2015,02/10/2018 03:50:01 PM,41.76258082,-87.66860929,"(41.762580818, -87.66860929)"
6672913,HP747058,12/22/2008 10:00:00 PM,065XX S NORMAL BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,722,7,20,68,7,1174217,1861584,2008,02/28/2018 03:56:25 PM,41.77558748,-87.63688771,"(41.775587482, -87.636887705)"
5835389,HN645348,10/12/2007 10:30:00 PM,032XX W CULLOM AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1724,17,33,16,7,1153808,1928395,2007,02/10/2018 03:50:01 PM,41.95935337,-87.70992679,"(41.95935337, -87.709926786)"
3969617,HL334216,05/03/2005 08:30:00 PM,085XX S CRANDON AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,412,4,8,46,7,1192986,1848936,2005,02/10/2018 03:50:01 PM,41.74044266,-87.56849579,"(41.740442663, -87.568495789)"
7427845,HS230740,03/19/2010 05:00:00 PM,038XX N LAWNDALE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1732,17,39,16,7,1151043,1925228,2010,02/10/2018 03:50:01 PM,41.95071764,-87.72017548,"(41.950717641, -87.72017548)"
8921455,HV593288,12/03/2012 06:00:00 PM,001XX S BELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1211,12,2,28,7,1161406,1899247,2012,02/10/2018 03:50:01 PM,41.87921415,-87.68280613,"(41.879214151, -87.682806132)"
3310641,HK341632,04/30/2004 02:00:00 PM,092XX S MERRILL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,413,4,7,48,7,1192116,1844223,2004,02/28/2018 03:56:25 PM,41.72753093,-87.5718361,"(41.727530927, -87.571836097)"
2514430,HH859922,12/25/2002 09:30:00 PM,055XX S LAKE PARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2132,2,5,41,7,1187590,1868643,2002,02/28/2018 03:56:25 PM,41.79465029,-87.58763986,"(41.794650287, -87.587639858)"
1790731,G611731,10/11/2001 08:28:53 PM,010XX N ORLEANS ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1823,18,,,7,1173677,1907427,2001,08/17/2015 03:03:40 PM,41.90139648,-87.63750584,"(41.90139648, -87.637505838)"
5161792,HM757133,12/04/2006 03:30:00 PM,020XX S JEFFERSON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1233,12,25,31,7,1172647,1890608,2006,02/28/2018 03:56:25 PM,41.85526689,-87.64178688,"(41.855266893, -87.641786875)"
3072896,HJ786817,11/28/2003 03:45:00 PM,032XX W PALMER ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,1413,14,26,22,7,1154005,1914431,2003,02/28/2018 03:56:25 PM,41.92103119,-87.70957608,"(41.921031186, -87.709576082)"
8681629,HV356669,06/27/2012 10:00:00 PM,060XX S CHAMPLAIN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,313,3,20,42,7,1181604,1865055,2012,02/04/2016 06:33:39 AM,41.78494488,-87.60970089,"(41.784944881, -87.609700893)"
9556192,HX207970,04/01/2014 09:00:00 PM,001XX N KARLOV AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1114,11,28,26,7,1149045,1900297,2014,02/04/2016 06:33:39 AM,41.8823436,-87.72816673,"(41.882343602, -87.728166727)"
5136468,HM733422,11/21/2006 04:45:00 PM,002XX N WOLCOTT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1333,12,27,28,7,1163701,1901624,2006,02/28/2018 03:56:25 PM,41.88568879,-87.67431227,"(41.885688792, -87.674312269)"
2116573,HH352862,05/05/2002 08:00:00 AM,071XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,323,3,6,69,7,1178397,1857805,2002,02/28/2018 03:56:25 PM,41.76512359,-87.621679,"(41.76512359, -87.621678995)"
1819413,G652158,10/29/2001 10:00:00 PM,035XX W FRANKLIN BL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1121,11,,,7,1152790,1903147,2001,08/17/2015 03:03:40 PM,41.890091,-87.71433947,"(41.890091004, -87.714339469)"
9651438,HX301095,06/12/2014 10:05:00 PM,056XX S PEORIA ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,712,7,20,68,7,1171269,1867439,2014,02/10/2018 03:50:01 PM,41.79171928,-87.64752354,"(41.791719281, -87.647523539)"
9974424,HY163644,02/25/2015 04:30:00 AM,031XX W 66TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,831,8,15,66,7,1156680,1860698,2015,02/10/2018 03:50:01 PM,41.77352791,-87.70120071,"(41.773527905, -87.701200713)"
6723496,HR140766,01/26/2009 06:00:00 PM,054XX W POTOMAC AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2532,25,37,25,7,1139723,1908121,2009,02/04/2016 06:33:39 AM,41.9039889,-87.76220641,"(41.903988903, -87.762206409)"
2316019,HH605275,08/25/2002 10:30:00 PM,054XX S SPAULDING AVE,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,FALSE,FALSE,822,8,14,63,7,1155306,1868363,2002,02/28/2018 03:56:25 PM,41.7945894,-87.70603255,"(41.794589396, -87.706032546)"
2859254,HJ513676,07/23/2003 10:00:00 AM,078XX S ASHLAND AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,FALSE,FALSE,612,6,17,71,7,1167037,1852681,2003,02/10/2018 03:50:01 PM,41.75131301,-87.66346299,"(41.751313006, -87.663462987)"
2103277,HH337319,04/28/2002 02:30:00 PM,023XX N KEATING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2522,25,31,19,7,1144344,1915147,2002,02/28/2018 03:56:25 PM,41.92318331,-87.74505509,"(41.923183306, -87.745055091)"
2169996,HH423186,06/06/2002 12:15:00 AM,046XX S CHRISTIANA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,821,8,14,58,7,1154837,1873772,2002,02/28/2018 03:56:25 PM,41.80944182,-87.70760798,"(41.809441824, -87.707607982)"
5733472,HN543219,08/21/2007 08:30:00 PM,061XX S MAPLEWOOD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,825,8,15,66,7,1160422,1863958,2007,02/10/2018 03:50:01 PM,41.78239751,-87.68739352,"(41.782397506, -87.687393515)"
10707046,HZ463811,10/06/2016 01:30:00 PM,0000X W CTA OHARE PLATFORM ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,FALSE,FALSE,1654,16,41,76,11,1100955,1934905,2016,02/10/2018 03:50:01 PM,41.97810845,-87.90412276,"(41.978108446, -87.904122758)"
5904817,HN702776,11/09/2007 01:50:00 PM,005XX N KINGSBURY ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,1831,18,42,8,11,1173193,1903598,2007,02/28/2018 03:56:25 PM,41.89090025,-87.63939736,"(41.890900247, -87.639397357)"
7195847,HR607189,10/25/2009 12:10:00 PM,059XX N LINCOLN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,FALSE,FALSE,2011,20,40,2,11,1155105,1939170,2009,02/28/2018 03:56:25 PM,41.98889458,-87.70486783,"(41.988894576, -87.704867826)"
1826250,G654957,10/20/2001 12:00:00 AM,016XX E 95 ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,FALSE,FALSE,431,4,,,10,1189065,1842275,2001,08/17/2015 03:03:40 PM,41.72225893,-87.58307441,"(41.722258934, -87.583074406)"
3761051,HL131736,01/13/2005 12:00:00 PM,078XX S WINCHESTER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,TRUE,611,6,18,71,11,1164718,1852772,2005,02/10/2018 03:50:01 PM,41.75161195,-87.67195845,"(41.751611954, -87.671958451)"
5713696,HN519755,08/10/2007 12:40:00 AM,023XX W GRAND AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,TRUE,FALSE,1313,12,26,24,11,1160756,1903423,2007,02/28/2018 03:56:25 PM,41.89068696,-87.68507699,"(41.890686955, -87.685076991)"
1803248,G629024,06/10/2001 12:00:00 AM,046XX N DELPHIA AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,1614,16,,,11,1117909,1930160,2001,08/17/2015 03:03:40 PM,41.96483755,-87.84187255,"(41.964837552, -87.841872545)"
3864164,HL239939,12/09/2004 10:22:00 AM,004XX N STATE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",STREET,TRUE,FALSE,1834,18,42,8,11,1176302,1903096,2004,02/28/2018 03:56:25 PM,41.88945317,-87.62799483,"(41.889453169, -87.627994833)"
3300223,HK328522,04/27/2004 05:32:20 PM,016XX W HOWARD ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA PLATFORM,TRUE,FALSE,2422,24,49,1,11,1163750,1950346,2004,02/10/2018 03:50:01 PM,42.0193833,-87.67275327,"(42.019383301, -87.67275327)"
2723161,HJ349966,03/20/2003 05:00:00 PM,035XX W 77TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,835,8,18,70,11,1154152,1852985,2003,02/28/2018 03:56:25 PM,41.75241282,-87.71067256,"(41.752412818, -87.710672559)"
1580040,G345035,06/11/2001 07:30:00 AM,087XX S DR MARTN LUTHR KING JR DR,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,FALSE,FALSE,632,6,,,11,1180395,1847374,2001,08/17/2015 03:03:40 PM,41.73645417,-87.61467513,"(41.736454169, -87.614675134)"
11057640,JA394755,08/15/2017 12:29:00 PM,021XX W CRYSTAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1424,14,32,24,11,1161955,1908307,2017,02/10/2018 03:50:01 PM,41.9040641,-87.68053721,"(41.904064096, -87.680537205)"
10327846,HY518743,11/04/2015 02:00:00 PM,079XX S MORGAN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,621,6,17,71,11,1171025,1852140,2015,02/10/2018 03:50:01 PM,41.7497423,-87.64886469,"(41.749742298, -87.648864693)"
11178752,JA550741,12/14/2017 08:50:00 PM,029XX W BERTEAU AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,1724,17,33,16,11,1156097,1927766,2017,05/04/2018 03:51:04 PM,41.95758135,-87.70152846,"(41.957581352, -87.70152846)"
2225484,HH493814,07/07/2002 07:04:04 PM,034XX N CLARK ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,TRUE,FALSE,1924,19,44,6,11,1169100,1922885,2002,02/28/2018 03:56:25 PM,41.94391468,-87.65386761,"(41.94391468, -87.653867614)"
10760731,HZ523997,11/21/2014 12:00:00 PM,0000X S MAYFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1513,15,29,25,11,,,2014,11/22/2016 03:51:04 PM,,,
1438213,G161722,03/21/2001 04:10:00 PM,011XX W WILSON AV,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,TRUE,FALSE,2311,19,,,11,1167954,1930663,2001,08/17/2015 03:03:40 PM,41.96528267,-87.65785443,"(41.965282666, -87.657854427)"
10268721,HY455698,10/09/2015 09:30:00 AM,046XX W DIVERSEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,FALSE,FALSE,2521,25,31,20,11,1144894,1918211,2015,02/10/2018 03:50:01 PM,41.93158085,-87.74295666,"(41.931580848, -87.742956658)"
2003966,HH208082,01/29/2002 06:00:00 AM,057XX S CICERO AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AIRPORT/AIRCRAFT,TRUE,FALSE,813,8,,,11,1145654,1866253,2002,02/10/2018 03:50:01 PM,41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
8210615,HT404945,07/14/2011 11:25:00 AM,080XX S ESCANABA AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,422,4,7,46,11,1196894,1852256,2011,02/10/2018 03:50:01 PM,41.74945679,-87.55406744,"(41.749456794, -87.554067444)"
3842013,HL213843,03/03/2005 08:45:00 PM,004XX E 40TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,213,2,3,38,3,1179914,1878240,2005,02/28/2018 03:56:25 PM,41.82116453,-87.61549337,"(41.821164532, -87.615493365)"
4810471,HM422467,06/18/2006 07:40:00 PM,027XX W ARDMORE AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,TRUE,FALSE,2011,20,40,2,3,1156808,1938405,2006,02/28/2018 03:56:25 PM,41.98676092,-87.69862481,"(41.986760917, -87.698624808)"
10882712,JA192460,03/19/2017 10:35:00 AM,036XX W ROOSEVELT RD,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1133,11,24,29,3,1152475,1894470,2017,02/10/2018 03:50:01 PM,41.86628662,-87.71572561,"(41.866286618, -87.715725607)"
4110831,HL446401,06/26/2005 11:59:00 PM,042XX W 26TH ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,1031,10,22,30,3,1148444,1886380,2005,02/28/2018 03:56:25 PM,41.84416527,-87.73073233,"(41.844165269, -87.730732326)"
7578055,HS330202,05/27/2010 09:30:00 PM,119XX S MICHIGAN AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,532,5,9,53,3,1178981,1825999,2010,02/10/2018 03:50:01 PM,41.67783055,-87.62050376,"(41.677830552, -87.620503762)"
6588112,HP661088,11/02/2008 01:40:00 AM,043XX W WALTON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1111,11,37,23,3,1147268,1905976,2008,02/28/2018 03:56:25 PM,41.89796161,-87.73454643,"(41.897961608, -87.734546427)"
2666808,HJ281736,04/05/2003 12:15:00 PM,084XX S MAY ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,613,6,21,71,3,1170122,1848931,2003,02/10/2018 03:50:01 PM,41.74095603,-87.65226674,"(41.74095603, -87.652266736)"
5260944,HN136243,01/21/2007 03:57:00 PM,036XX N WESTERN AVE,320,ROBBERY,STRONGARM - NO WEAPON,RESTAURANT,TRUE,FALSE,1912,19,47,5,3,1159731,1924038,2007,02/28/2018 03:56:25 PM,41.94727721,-87.68827183,"(41.947277209, -87.688271827)"
2906269,HJ580490,08/22/2003 08:00:00 PM,036XX W DIVISION ST,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1112,11,27,23,3,1151715,1907749,2003,02/10/2018 03:50:01 PM,41.90274056,-87.7181662,"(41.902740562, -87.718166202)"
8536808,HV213648,03/25/2012 07:08:00 AM,055XX S JUSTINE ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,FALSE,FALSE,713,7,16,67,3,1166954,1867942,2012,02/10/2018 03:50:01 PM,41.79319294,-87.66333147,"(41.793192941, -87.663331471)"
8841511,HV514287,10/11/2012 07:00:00 PM,046XX N SACRAMENTO AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,TRUE,FALSE,1713,17,33,14,3,1155536,1930847,2012,02/10/2018 03:50:01 PM,41.96604713,-87.70350763,"(41.966047133, -87.703507631)"
3046354,HJ753917,11/12/2003 01:40:00 AM,052XX W ADDISON ST,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,FALSE,FALSE,1634,16,38,15,3,1140892,1923436,2003,02/28/2018 03:56:25 PM,41.94599344,-87.75753456,"(41.945993442, -87.757534561)"
10831592,JA133264,01/28/2017 02:52:00 PM,009XX N MASSASOIT AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1511,15,29,25,3,1137854,1905671,2017,02/14/2017 03:49:42 PM,41.89729974,-87.76913101,"(41.897299743, -87.769131006)"
2953056,HJ642080,09/20/2003 04:00:00 AM,071XX W HIGGINS AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,1613,16,41,10,3,1127782,1936028,2003,02/28/2018 03:56:25 PM,41.98077882,-87.80543826,"(41.980778822, -87.80543826)"
